customer_id,recency,frequency,monetary,customer_name,R_score,F_score,M_score,RFM_score,segment
5539,60,6,10604.84,Eloá Rezende,2,3,4,9,Regular
5540,75,4,6467.88,Srta. Ana Julia Marques,2,2,3,7,Regular
5541,126,3,3190.95,Letícia Cirino,1,1,2,4,Ocasional
5542,34,1,34.59,Sr. Cauã Cardoso,3,1,1,5,Ocasional
5543,26,12,17697.68,Mariah Sousa,3,4,4,11,VIP
5544,29,5,4568.26,Gustavo Pereira,3,3,3,9,Regular
5545,12,10,4718.84,Emanuella Leão,4,4,3,11,VIP
5546,57,7,7613.99,Dr. Davi Luiz Machado,2,4,4,10,VIP
5547,44,4,3163.75,Ana Laura Aragão,2,2,2,6,Ocasional
5548,87,3,2425.51,Sra. Olivia Siqueira,2,1,2,5,Ocasional
5549,34,5,1588.68,Dr. Juan Sampaio,3,3,1,7,Regular
5550,18,9,9455.65,Joana Nogueira,4,4,4,12,VIP
5551,129,2,2434.5699999999997,Dra. Maria Vitória da Cunha,1,1,2,4,Ocasional
5552,187,6,2266.31,Enrico Brito,1,3,2,6,Ocasional
5553,7,6,12191.68,Bryan Sampaio,4,3,4,11,VIP
5554,50,3,3328.86,Felipe Caldeira,2,1,2,5,Ocasional
5555,19,3,2666.48,Liz da Mata,4,1,2,7,Regular
5556,34,5,8313.02,Milena Caldeira,3,3,4,10,VIP
5557,62,2,5429.59,Dr. João Felipe Campos,2,1,3,6,Ocasional
5558,57,3,1163.1599999999999,Francisco da Rocha,2,1,1,4,Ocasional
5559,28,4,5838.150000000001,Gael Sousa,3,2,3,8,Regular
5560,78,5,6234.5599999999995,Bernardo Dias,2,3,3,8,Regular
5561,37,3,3163.6400000000003,Mariane Pires,3,1,2,6,Ocasional
5562,38,6,13844.59,Breno Aparecida,3,3,4,10,VIP
5563,92,7,9322.269999999999,Augusto das Neves,1,4,4,9,Regular
5564,15,4,8707.23,Maria Alice Costela,4,2,4,10,VIP
5565,24,3,4561.09,Heloísa Oliveira,3,1,3,7,Regular
5566,37,4,4816.57,Ísis Almeida,3,2,3,8,Regular
5567,19,2,982.14,Dr. Heitor Oliveira,4,1,1,6,Ocasional
5568,105,8,10458.02,Laís Fernandes,1,4,4,9,Regular
5569,270,2,8409.0,Julia Rocha,1,1,4,6,Ocasional
5570,20,2,2202.56,Sra. Júlia Porto,3,1,1,5,Ocasional
5571,93,2,3611.16,Luana da Rosa,1,1,2,4,Ocasional
5572,44,1,163.19,José Miguel Cardoso,2,1,1,4,Ocasional
5573,13,4,4475.969999999999,João Gabriel da Conceição,4,2,3,9,Regular
5574,42,1,16.01,Dr. João Fonseca,3,1,1,5,Ocasional
5575,2,6,5776.02,Noah Vieira,4,3,3,10,VIP
5576,50,4,4498.43,Amanda da Costa,2,2,3,7,Regular
5577,2,5,4869.84,Danilo Peixoto,4,3,3,10,VIP
5578,301,1,479.38,Thomas Silveira,1,1,1,3,Inativo
5579,1,5,7255.62,Luna Fernandes,4,3,3,10,VIP
5580,11,5,5073.36,Oliver Carvalho,4,3,3,10,VIP
5581,218,3,3443.7799999999997,Sra. Elisa Rocha,1,1,2,4,Ocasional
5582,16,5,3929.4300000000003,João Felipe Fonseca,4,3,2,9,Regular
5583,95,1,474.15,Bernardo da Rocha,1,1,1,3,Inativo
5584,59,3,4266.83,Caio Cardoso,2,1,2,5,Ocasional
5585,22,5,5244.94,Luiz Henrique Pereira,3,3,3,9,Regular
5586,104,4,1591.07,Ester Cassiano,1,2,1,4,Ocasional
5587,42,2,618.97,Nathan Moura,3,1,1,5,Ocasional
5588,75,3,9552.49,Bento Rodrigues,2,1,4,7,Regular
5589,52,1,635.44,Nicolas Cirino,2,1,1,4,Ocasional
5590,160,2,2172.72,Sr. Benjamim Campos,1,1,1,3,Inativo
5591,4,3,3496.83,Hellena Martins,4,1,2,7,Regular
5592,269,4,5171.75,Aurora da Mata,1,2,3,6,Ocasional
5593,58,3,5775.41,Dr. Liam da Conceição,2,1,3,6,Ocasional
5594,39,7,8337.220000000001,Larissa Freitas,3,4,4,11,VIP
5595,3,6,8524.539999999999,Sarah da Paz,4,3,4,11,VIP
5596,41,3,690.61,Arthur Guerra,3,1,1,5,Ocasional
5597,61,4,3491.7599999999998,Hadassa Souza,2,2,2,6,Ocasional
5598,42,5,5402.24,Elisa Monteiro,3,3,3,9,Regular
5599,8,5,7099.27,Pedro Miguel Nunes,4,3,3,10,VIP
5600,120,3,1831.8300000000002,Beatriz Ferreira,1,1,1,3,Inativo
5601,18,4,6679.9,Larissa Porto,4,2,3,9,Regular
5602,36,5,3715.14,Nicole Mendonça,3,3,2,8,Regular
5604,158,6,3659.81,Isabela da Conceição,1,3,2,6,Ocasional
5605,241,3,3479.98,Ester Vargas,1,1,2,4,Ocasional
5606,96,4,1158.81,Lara Jesus,1,2,1,4,Ocasional
5607,43,7,15931.67,Laís da Costa,3,4,4,11,VIP
5608,34,2,985.62,Dr. Davi Miguel das Neves,3,1,1,5,Ocasional
5609,58,4,7518.35,Isadora da Mata,2,2,4,8,Regular
5610,22,5,7058.3099999999995,Stephany Costa,3,3,3,9,Regular
5611,43,2,5352.969999999999,Davi Lucca Aparecida,3,1,3,7,Regular
5612,27,3,7388.58,Dr. Pedro Henrique Brito,3,1,4,8,Regular
5613,24,2,186.54000000000002,Sr. João Vasconcelos,3,1,1,5,Ocasional
5614,94,5,3798.96,Ravi Moreira,1,3,2,6,Ocasional
5615,4,6,12998.24,Ravi Araújo,4,3,4,11,VIP
5616,83,3,1663.62,Caroline Abreu,2,1,1,4,Ocasional
5617,13,6,4805.360000000001,Danilo Silveira,4,3,3,10,VIP
5618,20,5,4708.83,Sra. Marcela da Conceição,3,3,3,9,Regular
5619,31,5,2065.93,Théo Silveira,3,3,1,7,Regular
5620,156,3,3781.77,Rael Moreira,1,1,2,4,Ocasional
5621,254,2,1872.67,Juan Marques,1,1,1,3,Inativo
5622,86,3,8331.19,Eloah Guerra,2,1,4,7,Regular
5623,27,4,3207.49,Antony Albuquerque,3,2,2,7,Regular
5624,87,5,6492.21,João Felipe Lima,2,3,3,8,Regular
5625,70,4,2327.75,Davi Lucas Moraes,2,2,2,6,Ocasional
5626,68,6,2456.13,Dom da Conceição,2,3,2,7,Regular
5627,23,7,4639.99,Ana Laura Moreira,3,4,3,10,VIP
5628,91,7,3666.6099999999997,Júlia Nogueira,1,4,2,7,Regular
5629,2,6,4037.0299999999997,Sra. Mariana Sá,4,3,2,9,Regular
5630,23,5,3056.05,Maria Liz Costa,3,3,2,8,Regular
5631,45,4,1927.04,Dra. Emanuelly Barros,2,2,1,5,Ocasional
5632,67,3,7437.929999999999,João Moreira,2,1,4,7,Regular
5633,65,4,3457.45,Milena Costa,2,2,2,6,Ocasional
5634,150,4,4567.74,Juliana Câmara,1,2,3,6,Ocasional
5635,192,3,1110.04,Isadora Abreu,1,1,1,3,Inativo
5636,97,9,14881.24,Melina Mendonça,1,4,4,9,Regular
5637,111,3,3321.82,Theodoro Cunha,1,1,2,4,Ocasional
5638,3,4,1890.27,Dra. Lavínia Viana,4,2,1,7,Regular
5639,135,4,9254.73,Eloá Martins,1,2,4,7,Regular
5640,50,3,3201.88,Maria Castro,2,1,2,5,Ocasional
5641,15,5,8763.4,Srta. Melissa Cassiano,4,3,4,11,VIP
5642,54,3,3631.79,Luísa Farias,2,1,2,5,Ocasional
5643,6,5,6095.79,Mirella Silva,4,3,3,10,VIP
5644,10,6,11164.45,Murilo Mendonça,4,3,4,11,VIP
5645,87,4,11815.539999999999,Davi Luiz Câmara,2,2,4,8,Regular
5646,151,2,4099.76,Liam Santos,1,1,2,4,Ocasional
5647,36,5,4543.49,Alexia Correia,3,3,3,9,Regular
5648,110,5,5609.9,Dra. Maria Eduarda Vieira,1,3,3,7,Regular
5649,110,2,1532.69,Sra. Nicole da Conceição,1,1,1,3,Inativo
5650,16,7,7435.7699999999995,Cecília Moreira,4,4,4,12,VIP
5651,35,2,8474.31,João Guilherme Lima,3,1,4,8,Regular
5652,92,3,4264.66,Ana Lívia Oliveira,1,1,2,4,Ocasional
5653,16,4,2256.2599999999998,Maria Luísa da Cunha,4,2,1,7,Regular
5654,5,6,5211.4,Eloah Macedo,4,3,3,10,VIP
5655,48,3,1390.0400000000002,Ana Clara Moura,2,1,1,4,Ocasional
5656,51,5,10853.62,Olívia Cirino,2,3,4,9,Regular
5657,38,4,6360.22,Ryan Vasconcelos,3,2,3,8,Regular
5658,27,7,12752.07,Isabel Nogueira,3,4,4,11,VIP
5659,72,7,10747.79,Nina Camargo,2,4,4,10,VIP
5660,22,5,5514.92,Bento Pimenta,3,3,3,9,Regular
5661,147,2,1170.81,Sofia Mendonça,1,1,1,3,Inativo
5662,74,4,5328.51,Pietra Sá,2,2,3,7,Regular
5663,6,3,7826.95,Anthony Gabriel Almeida,4,1,4,9,Regular
5664,103,3,2738.07,Nicolas Costela,1,1,2,4,Ocasional
5665,60,2,2573.06,Francisco Dias,2,1,2,5,Ocasional
5666,48,5,8744.51,Renan da Luz,2,3,4,9,Regular
5667,71,4,2692.8,Stella Monteiro,2,2,2,6,Ocasional
5668,30,4,6896.799999999999,Maria Julia Machado,3,2,3,8,Regular
5669,49,3,1307.25,Eloah Correia,2,1,1,4,Ocasional
5670,148,1,5939.35,Arthur Nogueira,1,1,3,5,Ocasional
5671,14,5,4184.860000000001,Felipe Barros,4,3,2,9,Regular
5673,57,8,12072.98,Caroline Vargas,2,4,4,10,VIP
5674,46,2,3158.89,Jade Alves,2,1,2,5,Ocasional
5675,8,5,4345.13,Augusto Nunes,4,3,2,9,Regular
5676,43,2,319.17,Maria Laura Ribeiro,3,1,1,5,Ocasional
5677,80,3,3313.99,Samuel Cavalcante,2,1,2,5,Ocasional
5678,70,3,2092.51,Yasmin da Luz,2,1,1,4,Ocasional
5679,141,2,1132.74,João Vitor Duarte,1,1,1,3,Inativo
5680,30,4,2774.7599999999998,Maitê Borges,3,2,2,7,Regular
5681,57,6,8515.0,Hadassa Sales,2,3,4,9,Regular
5682,8,6,8705.27,Olívia Cavalcante,4,3,4,11,VIP
5683,6,7,12297.31,Dante Ribeiro,4,4,4,12,VIP
5684,52,2,14011.11,Dr. Anthony Gabriel da Cruz,2,1,4,7,Regular
5685,64,4,3499.61,Maysa Cassiano,2,2,2,6,Ocasional
5686,67,8,5860.6,Luiza Barros,2,4,3,9,Regular
5687,84,6,7539.54,Letícia Albuquerque,2,3,4,9,Regular
5688,9,6,3128.04,Theo Gomes,4,3,2,9,Regular
5689,45,5,3040.44,Dr. José Alves,2,3,2,7,Regular
5690,30,4,4711.52,Dra. Lara Novais,3,2,3,8,Regular
5691,246,1,101.1,Sra. Ana Beatriz Santos,1,1,1,3,Inativo
5692,99,3,1893.9299999999998,Thomas Porto,1,1,1,3,Inativo
5693,159,6,4344.9,Isis Gonçalves,1,3,2,6,Ocasional
5694,122,2,1773.95,Maria Fernanda Pereira,1,1,1,3,Inativo
5695,30,4,9255.88,Luan Gonçalves,3,2,4,9,Regular
5696,4,9,10193.15,Otto Farias,4,4,4,12,VIP
5697,143,4,4458.09,Renan Pastor,1,2,3,6,Ocasional
5698,203,3,1252.87,Maria Luiza Farias,1,1,1,3,Inativo
5699,26,4,9583.98,Fernando Barros,3,2,4,9,Regular
5700,4,6,5022.0,Nicole Almeida,4,3,3,10,VIP
5701,27,5,2156.5,Esther das Neves,3,3,1,7,Regular
5702,13,2,668.45,Lorenzo Lima,4,1,1,6,Ocasional
5703,140,6,2334.69,Elisa Gomes,1,3,2,6,Ocasional
5704,36,4,9917.24,Rael Pastor,3,2,4,9,Regular
5705,11,5,6399.7,Lara Silva,4,3,3,10,VIP
5706,84,7,6493.18,Isaque Mendonça,2,4,3,9,Regular
5707,190,1,1843.6,Aurora da Luz,1,1,1,3,Inativo
5708,48,1,1740.51,Emanuella Souza,2,1,1,4,Ocasional
5709,175,3,4516.099999999999,Srta. Ana Beatriz Nunes,1,1,3,5,Ocasional
5710,20,3,3022.9900000000002,Otto Guerra,3,1,2,6,Ocasional
5711,110,2,628.82,Jade das Neves,1,1,1,3,Inativo
5712,94,5,4729.71,Dra. Laís Teixeira,1,3,3,7,Regular
5713,331,1,1467.1,Luiz Miguel Costa,1,1,1,3,Inativo
5714,48,4,4110.23,Maria Laura Souza,2,2,2,6,Ocasional
5715,44,2,692.54,Benicio Teixeira,2,1,1,4,Ocasional
5716,32,3,5173.02,Vitor Hugo Câmara,3,1,3,7,Regular
5717,13,4,3475.1099999999997,Calebe Cardoso,4,2,2,8,Regular
5718,361,1,3304.28,Cauã Mendonça,1,1,2,4,Ocasional
5719,17,3,4193.58,Maria Luísa Sales,4,1,2,7,Regular
5720,61,2,301.98999999999995,Evelyn Ramos,2,1,1,4,Ocasional
5721,34,3,1956.4,Dra. Maria Sophia Cunha,3,1,1,5,Ocasional
5723,59,5,3923.98,Maria Clara da Mata,2,3,2,7,Regular
5724,155,4,3060.69,Beatriz da Luz,1,2,2,5,Ocasional
5725,282,2,6001.639999999999,Olívia Abreu,1,1,3,5,Ocasional
5726,29,5,2754.02,André Andrade,3,3,2,8,Regular
5727,23,4,8025.539999999999,Vinicius da Paz,3,2,4,9,Regular
5728,109,4,2578.82,Dra. Maria Isis Casa Grande,1,2,2,5,Ocasional
5729,134,1,2239.56,Antony Ferreira,1,1,1,3,Inativo
5730,52,6,5128.35,Maria Sophia Sá,2,3,3,8,Regular
5731,50,3,3988.74,Srta. Lívia Teixeira,2,1,2,5,Ocasional
5732,2,5,2805.94,Alícia Aparecida,4,3,2,9,Regular
5733,2,3,6025.51,Luiz Miguel Fernandes,4,1,3,8,Regular
5734,85,5,7421.799999999999,Elisa Cardoso,2,3,4,9,Regular
5735,176,2,2052.16,Cecilia da Conceição,1,1,1,3,Inativo
5736,23,8,8636.130000000001,Josué Moura,3,4,4,11,VIP
5737,37,2,3267.75,Heitor Pacheco,3,1,2,6,Ocasional
5738,3,5,4215.68,Arthur Miguel Fonseca,4,3,2,9,Regular
5739,73,1,2003.97,Alícia Araújo,2,1,1,4,Ocasional
5740,65,4,3936.57,Enrico Ferreira,2,2,2,6,Ocasional
5741,77,4,3075.5,Leonardo Casa Grande,2,2,2,6,Ocasional
5742,22,6,6644.92,Sr. Nicolas Macedo,3,3,3,9,Regular
5743,7,4,8149.77,Sr. Gabriel Moraes,4,2,4,10,VIP
5744,30,4,6850.29,Henry Rios,3,2,3,8,Regular
5745,7,8,9964.689999999999,Joaquim Moreira,4,4,4,12,VIP
5746,44,3,1559.71,Maitê Porto,2,1,1,4,Ocasional
5747,22,3,3193.51,Pedro Henrique Dias,3,1,2,6,Ocasional
5748,176,2,3305.09,Luiz Felipe Rocha,1,1,2,4,Ocasional
5749,40,2,2528.98,Sr. João Felipe Rios,3,1,2,6,Ocasional
5750,9,4,2087.27,Antônio Marques,4,2,1,7,Regular
5752,81,6,6369.51,Maria Helena Caldeira,2,3,3,8,Regular
5753,104,8,4384.25,Maysa Cardoso,1,4,3,8,Regular
5754,59,3,4005.17,Luiz Henrique Teixeira,2,1,2,5,Ocasional
5755,38,4,2876.8,Ana Lívia Vasconcelos,3,2,2,7,Regular
5756,7,3,3766.38,Nathan Novaes,4,1,2,7,Regular
5757,116,5,2758.86,Josué Cavalcanti,1,3,2,6,Ocasional
5758,11,5,12250.350000000002,Maria Clara Pinto,4,3,4,11,VIP
5759,25,3,1841.29,Ana Liz Duarte,3,1,1,5,Ocasional
5760,87,2,1147.66,Benjamin Ramos,2,1,1,4,Ocasional
5761,42,3,1449.1000000000001,Zoe Monteiro,3,1,1,5,Ocasional
5762,22,4,5878.969999999999,Yan Caldeira,3,2,3,8,Regular
5763,281,4,5611.89,José Miguel Caldeira,1,2,3,6,Ocasional
5764,27,3,2232.16,Jade Sá,3,1,1,5,Ocasional
5765,241,1,235.93,Nicolas Novaes,1,1,1,3,Inativo
5766,37,3,1694.62,Catarina Vasconcelos,3,1,1,5,Ocasional
5767,39,6,12046.61,Benjamim Cavalcanti,3,3,4,10,VIP
5768,32,1,1348.1,Ana Júlia Lima,3,1,1,5,Ocasional
5769,91,4,5712.139999999999,Dra. Larissa da Cunha,1,2,3,6,Ocasional
5770,8,2,1325.31,André Teixeira,4,1,1,6,Ocasional
5771,72,6,4597.84,Antony Rodrigues,2,3,3,8,Regular
5772,23,3,7999.57,Lucca Costela,3,1,4,8,Regular
5773,93,4,1327.22,Evelyn Cavalcante,1,2,1,4,Ocasional
5774,81,4,3637.3,Joana Rezende,2,2,2,6,Ocasional
5775,19,4,2691.92,Henry Mendes,4,2,2,8,Regular
5776,34,2,2309.02,Enrico Silveira,3,1,2,6,Ocasional
5777,20,10,11628.37,Benicio Correia,3,4,4,11,VIP
5778,44,3,4047.6899999999996,Luiz Henrique Andrade,2,1,2,5,Ocasional
5779,225,1,2386.44,Lara Porto,1,1,2,4,Ocasional
5780,37,3,706.4300000000001,Pietra Nogueira,3,1,1,5,Ocasional
5781,26,5,15124.24,Maria Julia Monteiro,3,3,4,10,VIP
5782,74,8,8060.95,Ísis Moura,2,4,4,10,VIP
5783,118,4,3745.8999999999996,Ana Beatriz Pereira,1,2,2,5,Ocasional
5784,26,6,5416.23,Nicole Marques,3,3,3,9,Regular
5785,121,3,5740.18,Joana Andrade,1,1,3,5,Ocasional
5786,23,3,4249.360000000001,Rafaela Rodrigues,3,1,2,6,Ocasional
5787,13,10,10268.49,Dr. Enzo Nunes,4,4,4,12,VIP
5788,51,7,6341.67,Daniela Cassiano,2,4,3,9,Regular
5789,86,3,11041.77,Maria Luísa Sousa,2,1,4,7,Regular
5790,182,4,9585.78,Calebe das Neves,1,2,4,7,Regular
5791,14,4,4885.6,Sr. Carlos Eduardo da Paz,4,2,3,9,Regular
5792,11,1,955.43,Bryan Teixeira,4,1,1,6,Ocasional
5793,82,5,3846.11,Valentina Lopes,2,3,2,7,Regular
5794,32,2,2022.6100000000001,Isis da Cunha,3,1,1,5,Ocasional
5795,77,2,1942.87,Sra. Ana Laura Silva,2,1,1,4,Ocasional
5796,62,7,8849.58,Benício Pacheco,2,4,4,10,VIP
5797,9,4,758.95,Diego Macedo,4,2,1,7,Regular
5798,4,7,2538.77,Helena Rezende,4,4,2,10,VIP
5799,63,3,2368.64,Kamilly Câmara,2,1,2,5,Ocasional
5800,9,9,11612.24,José Miguel Guerra,4,4,4,12,VIP
5801,28,2,5885.67,Natália Cavalcanti,3,1,3,7,Regular
5802,40,5,4242.13,Maya Macedo,3,3,2,8,Regular
5803,26,2,3719.5199999999995,Lorenzo da Mota,3,1,2,6,Ocasional
5804,10,5,4181.8099999999995,Lara Nascimento,4,3,2,9,Regular
5805,43,4,1771.0,Valentim Sales,3,2,1,6,Ocasional
5806,146,4,3790.9399999999996,Sr. Theo Aparecida,1,2,2,5,Ocasional
5807,64,4,7301.08,Srta. Maria Helena Borges,2,2,3,7,Regular
5808,14,4,6770.71,Elisa Pinto,4,2,3,9,Regular
5809,82,3,2433.9700000000003,Jade Jesus,2,1,2,5,Ocasional
5810,28,6,7885.43,Maria Guerra,3,3,4,10,VIP
5811,32,9,7360.37,Valentina Pereira,3,4,4,11,VIP
5812,79,4,3679.94,Asafe da Conceição,2,2,2,6,Ocasional
5813,54,4,7476.54,Vitor Hugo Sales,2,2,4,8,Regular
5814,56,4,3511.74,Srta. Maria Júlia Nascimento,2,2,2,6,Ocasional
5815,11,2,489.5,Ana Sophia Novaes,4,1,1,6,Ocasional
5816,62,4,4073.44,Diogo Aparecida,2,2,2,6,Ocasional
5817,128,4,4007.1499999999996,Giovanna Gonçalves,1,2,2,5,Ocasional
5818,42,5,3139.82,Gustavo Henrique Araújo,3,3,2,8,Regular
5819,41,4,7646.51,Arthur da Rosa,3,2,4,9,Regular
5820,104,3,3235.46,Erick da Conceição,1,1,2,4,Ocasional
5821,31,4,6741.469999999999,Dra. Manuella Peixoto,3,2,3,8,Regular
5822,1,4,2386.48,Eduardo Alves,4,2,2,8,Regular
5823,22,5,4533.24,Juliana Silva,3,3,3,9,Regular
5824,23,5,1268.8300000000002,Henry Gabriel Pereira,3,3,1,7,Regular
5825,168,4,2355.82,Yago Casa Grande,1,2,2,5,Ocasional
5826,12,9,4891.73,Dra. Helena da Cruz,4,4,3,11,VIP
5827,215,2,1995.43,Sra. Ana Lívia da Rosa,1,1,1,3,Inativo
5828,189,1,79.45,Aurora Rios,1,1,1,3,Inativo
5829,38,5,5588.32,Laura Ribeiro,3,3,3,9,Regular
5830,51,3,3237.2400000000002,Manuela Silva,2,1,2,5,Ocasional
5831,8,4,1697.52,Ana Vitória Abreu,4,2,1,7,Regular
5832,1,5,1373.21,Letícia Sousa,4,3,1,8,Regular
5833,3,5,8870.84,André Moraes,4,3,4,11,VIP
5834,5,5,5958.509999999999,João Felipe Peixoto,4,3,3,10,VIP
5835,152,4,2757.43,Caroline Montenegro,1,2,2,5,Ocasional
5836,30,1,4167.12,Ayla Albuquerque,3,1,2,6,Ocasional
5837,3,4,2647.33,Eduardo da Rosa,4,2,2,8,Regular
5838,26,5,6565.07,Otávio Novais,3,3,3,9,Regular
5839,98,2,2619.81,Maria Vitória Borges,1,1,2,4,Ocasional
5840,68,2,1632.44,Antônio da Rosa,2,1,1,4,Ocasional
5841,111,4,2337.69,Benício Aragão,1,2,2,5,Ocasional
5842,87,3,4344.02,Danilo Mendes,2,1,2,5,Ocasional
5843,27,3,2253.3,Sophie Alves,3,1,1,5,Ocasional
5844,159,3,1694.1,Thiago da Rosa,1,1,1,3,Inativo
5845,7,4,6985.44,Antônio Moura,4,2,3,9,Regular
5846,192,3,3808.8999999999996,Dra. Jade da Rocha,1,1,2,4,Ocasional
5847,13,4,3300.96,Brayan Araújo,4,2,2,8,Regular
5848,17,5,5092.02,Liam Nogueira,4,3,3,10,VIP
5849,100,4,6895.88,Sra. Olívia Aragão,1,2,3,6,Ocasional
5850,15,3,2088.36,Henry Gabriel Fernandes,4,1,1,6,Ocasional
5851,19,6,3645.6299999999997,Dr. João Pedro Rezende,4,3,2,9,Regular
5852,4,5,3550.8100000000004,Henrique Aparecida,4,3,2,9,Regular
5853,41,4,4058.61,Pedro Cardoso,3,2,2,7,Regular
5854,169,5,8557.789999999999,Kamilly Pimenta,1,3,4,8,Regular
5855,338,2,1012.43,Gabrielly Sampaio,1,1,1,3,Inativo
5856,76,3,8292.3,Emanuel Carvalho,2,1,4,7,Regular
5857,6,7,11536.380000000001,Daniela Machado,4,4,4,12,VIP
5858,18,6,15255.42,Maria Eduarda Peixoto,4,3,4,11,VIP
5859,57,3,416.84,Rafael Pastor,2,1,1,4,Ocasional
5860,9,5,5085.9800000000005,Mariah Pires,4,3,3,10,VIP
5861,57,3,430.53999999999996,Isabella das Neves,2,1,1,4,Ocasional
5862,26,4,8502.51,Nicole Duarte,3,2,4,9,Regular
5863,10,2,403.83000000000004,Emanuel da Cunha,4,1,1,6,Ocasional
5864,70,4,5538.09,Sra. Ágatha Barros,2,2,3,7,Regular
5865,12,4,5244.56,Sra. Alice Rios,4,2,3,9,Regular
5866,43,3,1332.63,Ana Carolina Santos,3,1,1,5,Ocasional
5867,136,2,1596.13,Sophia da Rosa,1,1,1,3,Inativo
5868,23,5,7608.23,Ryan Ramos,3,3,4,10,VIP
5869,30,7,12409.45,André Ferreira,3,4,4,11,VIP
5870,24,8,7574.5,João Vitor Câmara,3,4,4,11,VIP
5871,14,6,13636.04,João Vitor Câmara,4,3,4,11,VIP
5872,190,2,1269.0300000000002,Antônio Aragão,1,1,1,3,Inativo
5873,57,1,74.14,Samuel Ferreira,2,1,1,4,Ocasional
5874,94,6,8743.71,João Pedro da Conceição,1,3,4,8,Regular
5875,20,3,4189.040000000001,Théo Casa Grande,3,1,2,6,Ocasional
5876,23,3,3503.6099999999997,Antonella Pacheco,3,1,2,6,Ocasional
5877,21,2,1895.87,Camila das Neves,3,1,1,5,Ocasional
5878,13,4,3635.69,Maria Vitória Cunha,4,2,2,8,Regular
5879,91,4,5739.76,Davi Lucas Mendes,1,2,3,6,Ocasional
5880,3,5,4461.85,Mateus Fogaça,4,3,3,10,VIP
5881,104,5,2612.24,Dra. Isadora Campos,1,3,2,6,Ocasional
5882,56,5,2244.69,Luan Souza,2,3,1,6,Ocasional
5883,48,6,1306.19,Augusto Pastor,2,3,1,6,Ocasional
5884,50,4,2298.83,Juan Teixeira,2,2,2,6,Ocasional
5885,194,4,2656.92,Pedro Lucas Correia,1,2,2,5,Ocasional
5886,75,2,3783.92,Sra. Esther da Rocha,2,1,2,5,Ocasional
5887,43,4,10918.72,Ana Laura Souza,3,2,4,9,Regular
5888,61,3,7287.65,Paulo Leão,2,1,3,6,Ocasional
5889,18,9,4046.6099999999997,Théo Sá,4,4,2,10,VIP
5890,200,1,1931.02,Clarice Freitas,1,1,1,3,Inativo
5891,12,6,3431.0499999999997,Oliver da Paz,4,3,2,9,Regular
5892,39,2,353.47999999999996,Benjamim Monteiro,3,1,1,5,Ocasional
5893,313,1,808.82,Vitor Hugo Gonçalves,1,1,1,3,Inativo
5894,99,3,2430.75,Dr. João Miguel Mendes,1,1,2,4,Ocasional
5895,55,2,3376.1000000000004,Murilo Almeida,2,1,2,5,Ocasional
5897,3,10,9124.85,Dr. Enrico Caldeira,4,4,4,12,VIP
5898,94,3,2660.37,Eduarda Jesus,1,1,2,4,Ocasional
5899,190,1,923.88,Hellena Cirino,1,1,1,3,Inativo
5900,45,4,3751.8199999999997,Kamilly Azevedo,2,2,2,6,Ocasional
5901,220,3,775.48,Henry Gabriel Macedo,1,1,1,3,Inativo
5902,10,8,7776.419999999999,Clarice Vieira,4,4,4,12,VIP
5903,42,5,4601.72,Ravi Lucca Pastor,3,3,3,9,Regular
5904,9,3,1436.13,Luiz Otávio Leão,4,1,1,6,Ocasional
5905,115,5,3043.5499999999997,Matheus Ramos,1,3,2,6,Ocasional
5906,177,2,812.19,Nicole Cunha,1,1,1,3,Inativo
5907,54,6,5316.18,Joana Marques,2,3,3,8,Regular
5908,12,3,1376.06,Dra. Ana Cecília Nogueira,4,1,1,6,Ocasional
5909,12,2,1277.5500000000002,Rebeca Machado,4,1,1,6,Ocasional
5910,56,5,12424.46,Alexia Almeida,2,3,4,9,Regular
5911,22,7,7477.87,Thomas da Conceição,3,4,4,11,VIP
5912,199,4,4489.990000000001,Olivia Peixoto,1,2,3,6,Ocasional
5913,44,5,3488.42,Srta. Maria Vitória Lima,2,3,2,7,Regular
5914,30,2,5471.29,Felipe Rocha,3,1,3,7,Regular
5915,2,6,18492.61,Dr. Miguel Jesus,4,3,4,11,VIP
5916,19,6,12993.46,Gabriela Costa,4,3,4,11,VIP
5917,32,3,5234.21,Ana Vitória Marques,3,1,3,7,Regular
5918,155,2,2368.48,Levi Nunes,1,1,2,4,Ocasional
5919,76,6,4667.46,Catarina Lopes,2,3,3,8,Regular
5920,5,5,6313.3,Ana Vitória Sampaio,4,3,3,10,VIP
5921,92,3,2745.01,Arthur Barros,1,1,2,4,Ocasional
5922,83,6,3390.52,Apollo Ramos,2,3,2,7,Regular
5923,10,7,6506.21,Dr. Fernando Casa Grande,4,4,3,11,VIP
5924,39,5,6269.53,Ester Porto,3,3,3,9,Regular
5925,7,5,3223.71,Gabriel Nunes,4,3,2,9,Regular
5926,54,7,8081.67,Maria Julia Dias,2,4,4,10,VIP
5927,23,6,3786.58,Sr. Felipe Jesus,3,3,2,8,Regular
5928,47,4,3459.44,Dra. Evelyn Silva,2,2,2,6,Ocasional
5929,16,4,6992.240000000001,Sarah Fonseca,4,2,3,9,Regular
5930,89,4,3387.55,Dra. Bruna Novaes,1,2,2,5,Ocasional
5931,6,3,3948.24,Thales Brito,4,1,2,7,Regular
5932,3,10,3588.49,Nina Moraes,4,4,2,10,VIP
